{'id': 13089, 'gender': 'male', 'income': 'high', 'age': 53, 'merchantId': 2, 'loc_address': '8625', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 14921, 'gender': 'male', 'income': 'low', 'age': 34, 'merchantId': 2, 'loc_address': '28628', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 14031, 'gender': 'female', 'income': 'low', 'age': 47, 'merchantId': 2, 'loc_address': '26815', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 12839, 'gender': 'female', 'income': 'medium', 'age': 46, 'merchantId': 2, 'loc_address': '16661', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 16722, 'gender': 'male', 'income': 'high', 'age': 47, 'merchantId': 2, 'loc_address': '43349', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 14414, 'gender': 'female', 'income': 'low', 'age': 53, 'merchantId': 2, 'loc_address': '19403', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 17379, 'gender': 'female', 'income': 'medium', 'age': 48, 'merchantId': 2, 'loc_address': '66003', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 16750, 'gender': 'female', 'income': 'low', 'age': 22, 'merchantId': 2, 'loc_address': '54172', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 12348, 'gender': 'male', 'income': 'low', 'age': 18, 'merchantId': 2, 'loc_address': '43290', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 12910, 'gender': 'male', 'income': 'high', 'age': 44, 'merchantId': 2, 'loc_address': '32167', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 15321, 'gender': 'female', 'income': 'high', 'age': 23, 'merchantId': 2, 'loc_address': '42608', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 13956, 'gender': 'male', 'income': 'medium', 'age': 55, 'merchantId': 2, 'loc_address': '60273', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 14730, 'gender': 'female', 'income': 'medium', 'age': 36, 'merchantId': 2, 'loc_address': '39458', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 14875, 'gender': 'female', 'income': 'low', 'age': 27, 'merchantId': 2, 'loc_address': '9948', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 13764, 'gender': 'male', 'income': 'medium', 'age': 34, 'merchantId': 2, 'loc_address': '8062', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 17357, 'gender': 'male', 'income': 'low', 'age': 55, 'merchantId': 2, 'loc_address': '45539', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 15694, 'gender': 'male', 'income': 'high', 'age': 42, 'merchantId': 2, 'loc_address': '58753', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 13317, 'gender': 'female', 'income': 'low', 'age': 48, 'merchantId': 2, 'loc_address': '81552', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 18041, 'gender': 'female', 'income': 'high', 'age': 33, 'merchantId': 2, 'loc_address': '71368', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 17730, 'gender': 'female', 'income': 'low', 'age': 24, 'merchantId': 2, 'loc_address': '88700', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 16678, 'gender': 'male', 'income': 'low', 'age': 50, 'merchantId': 2, 'loc_address': '67064', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 16124, 'gender': 'male', 'income': 'low', 'age': 39, 'merchantId': 2, 'loc_address': '40916', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 13230, 'gender': 'male', 'income': 'low', 'age': 33, 'merchantId': 2, 'loc_address': '54032', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 17191, 'gender': 'male', 'income': 'medium', 'age': 41, 'merchantId': 2, 'loc_address': '46389', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 16931, 'gender': 'female', 'income': 'high', 'age': 37, 'merchantId': 2, 'loc_address': '96002', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 14032, 'gender': 'female', 'income': 'medium', 'age': 49, 'merchantId': 2, 'loc_address': '7881', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 12481, 'gender': 'male', 'income': 'medium', 'age': 26, 'merchantId': 2, 'loc_address': '44011', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 12909, 'gender': 'male', 'income': 'medium', 'age': 42, 'merchantId': 2, 'loc_address': '24738', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 14803, 'gender': 'female', 'income': 'medium', 'age': 54, 'merchantId': 2, 'loc_address': '84548', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 12456, 'gender': 'male', 'income': 'medium', 'age': 42, 'merchantId': 2, 'loc_address': '15840', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 12700, 'gender': 'male', 'income': 'high', 'age': 54, 'merchantId': 2, 'loc_address': '96902', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 17284, 'gender': 'male', 'income': 'medium', 'age': 33, 'merchantId': 2, 'loc_address': '7327', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 16900, 'gender': 'male', 'income': 'low', 'age': 21, 'merchantId': 2, 'loc_address': '7636', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 14034, 'gender': 'male', 'income': 'high', 'age': 52, 'merchantId': 2, 'loc_address': '79923', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 16706, 'gender': 'female', 'income': 'medium', 'age': 40, 'merchantId': 2, 'loc_address': '80578', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 16168, 'gender': 'female', 'income': 'high', 'age': 24, 'merchantId': 2, 'loc_address': '59964', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 17770, 'gender': 'male', 'income': 'medium', 'age': 24, 'merchantId': 2, 'loc_address': '39924', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 12635, 'gender': 'male', 'income': 'high', 'age': 51, 'merchantId': 2, 'loc_address': '27004', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 16729, 'gender': 'male', 'income': 'medium', 'age': 24, 'merchantId': 2, 'loc_address': '37981', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 14291, 'gender': 'male', 'income': 'low', 'age': 52, 'merchantId': 2, 'loc_address': '78551', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 15645, 'gender': 'female', 'income': 'low', 'age': 18, 'merchantId': 2, 'loc_address': '46115', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 17059, 'gender': 'female', 'income': 'high', 'age': 45, 'merchantId': 2, 'loc_address': '77200', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 16225, 'gender': 'male', 'income': 'low', 'age': 38, 'merchantId': 2, 'loc_address': '96466', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 15464, 'gender': 'male', 'income': 'high', 'age': 32, 'merchantId': 2, 'loc_address': '27813', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 17865, 'gender': 'female', 'income': 'low', 'age': 26, 'merchantId': 2, 'loc_address': '79229', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 16049, 'gender': 'female', 'income': 'low', 'age': 43, 'merchantId': 2, 'loc_address': '15609', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 14009, 'gender': 'male', 'income': 'low', 'age': 31, 'merchantId': 2, 'loc_address': '57965', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 17265, 'gender': 'male', 'income': 'low', 'age': 40, 'merchantId': 2, 'loc_address': '19248', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 16591, 'gender': 'female', 'income': 'high', 'age': 29, 'merchantId': 2, 'loc_address': '16989', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 13780, 'gender': 'male', 'income': 'low', 'age': 24, 'merchantId': 2, 'loc_address': '81029', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 17309, 'gender': 'male', 'income': 'medium', 'age': 55, 'merchantId': 2, 'loc_address': '52863', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 17940, 'gender': 'female', 'income': 'high', 'age': 55, 'merchantId': 2, 'loc_address': '67179', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 12395, 'gender': 'male', 'income': 'medium', 'age': 27, 'merchantId': 2, 'loc_address': '80725', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 16915, 'gender': 'male', 'income': 'medium', 'age': 40, 'merchantId': 2, 'loc_address': '31828', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 16081, 'gender': 'female', 'income': 'medium', 'age': 18, 'merchantId': 2, 'loc_address': '64744', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 15514, 'gender': 'female', 'income': 'medium', 'age': 39, 'merchantId': 2, 'loc_address': '33335', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 17511, 'gender': 'female', 'income': 'high', 'age': 20, 'merchantId': 2, 'loc_address': '89613', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 15046, 'gender': 'female', 'income': 'low', 'age': 43, 'merchantId': 2, 'loc_address': '53879', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 17405, 'gender': 'male', 'income': 'high', 'age': 55, 'merchantId': 2, 'loc_address': '62431', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 13232, 'gender': 'male', 'income': 'low', 'age': 40, 'merchantId': 2, 'loc_address': '86234', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 13418, 'gender': 'male', 'income': 'medium', 'age': 47, 'merchantId': 2, 'loc_address': '93160', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 14088, 'gender': 'male', 'income': 'high', 'age': 38, 'merchantId': 2, 'loc_address': '28438', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 18096, 'gender': 'male', 'income': 'medium', 'age': 36, 'merchantId': 2, 'loc_address': '69200', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 12811, 'gender': 'female', 'income': 'low', 'age': 35, 'merchantId': 2, 'loc_address': '1121', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 12383, 'gender': 'male', 'income': 'high', 'age': 43, 'merchantId': 2, 'loc_address': '94002', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 13650, 'gender': 'female', 'income': 'medium', 'age': 52, 'merchantId': 2, 'loc_address': '32218', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 18145, 'gender': 'male', 'income': 'medium', 'age': 53, 'merchantId': 2, 'loc_address': '54027', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 16550, 'gender': 'male', 'income': 'medium', 'age': 33, 'merchantId': 2, 'loc_address': '13831', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 15033, 'gender': 'female', 'income': 'high', 'age': 25, 'merchantId': 2, 'loc_address': '90672', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 13975, 'gender': 'male', 'income': 'low', 'age': 40, 'merchantId': 2, 'loc_address': '47549', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 14502, 'gender': 'female', 'income': 'low', 'age': 26, 'merchantId': 2, 'loc_address': '38708', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 15502, 'gender': 'female', 'income': 'medium', 'age': 55, 'merchantId': 2, 'loc_address': '60155', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 14401, 'gender': 'male', 'income': 'high', 'age': 50, 'merchantId': 2, 'loc_address': '44057', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 14759, 'gender': 'male', 'income': 'high', 'age': 25, 'merchantId': 2, 'loc_address': '14640', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 18118, 'gender': 'female', 'income': 'low', 'age': 42, 'merchantId': 2, 'loc_address': '18233', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 12682, 'gender': 'male', 'income': 'medium', 'age': 52, 'merchantId': 2, 'loc_address': '59255', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 15039, 'gender': 'female', 'income': 'high', 'age': 51, 'merchantId': 2, 'loc_address': '90943', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 15579, 'gender': 'male', 'income': 'medium', 'age': 43, 'merchantId': 2, 'loc_address': '68631', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 16712, 'gender': 'female', 'income': 'low', 'age': 25, 'merchantId': 2, 'loc_address': '36137', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 16362, 'gender': 'female', 'income': 'low', 'age': 37, 'merchantId': 2, 'loc_address': '78234', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 16326, 'gender': 'male', 'income': 'low', 'age': 31, 'merchantId': 2, 'loc_address': '98685', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 16265, 'gender': 'female', 'income': 'high', 'age': 44, 'merchantId': 2, 'loc_address': '68346', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 17017, 'gender': 'female', 'income': 'medium', 'age': 41, 'merchantId': 2, 'loc_address': '32987', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 17530, 'gender': 'male', 'income': 'high', 'age': 30, 'merchantId': 2, 'loc_address': '10829', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 14649, 'gender': 'female', 'income': 'low', 'age': 18, 'merchantId': 2, 'loc_address': '90921', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 12971, 'gender': 'female', 'income': 'high', 'age': 31, 'merchantId': 2, 'loc_address': '35629', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 15978, 'gender': 'female', 'income': 'high', 'age': 25, 'merchantId': 2, 'loc_address': '16827', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 12362, 'gender': 'male', 'income': 'high', 'age': 53, 'merchantId': 2, 'loc_address': '70130', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 13798, 'gender': 'female', 'income': 'medium', 'age': 44, 'merchantId': 2, 'loc_address': '60507', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 17058, 'gender': 'male', 'income': 'high', 'age': 24, 'merchantId': 2, 'loc_address': '40016', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 13875, 'gender': 'female', 'income': 'low', 'age': 40, 'merchantId': 2, 'loc_address': '7013', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 13408, 'gender': 'male', 'income': 'low', 'age': 50, 'merchantId': 2, 'loc_address': '44717', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 13621, 'gender': 'female', 'income': 'high', 'age': 37, 'merchantId': 2, 'loc_address': '98531', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 17634, 'gender': 'female', 'income': 'low', 'age': 34, 'merchantId': 2, 'loc_address': '12920', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 12740, 'gender': 'male', 'income': 'high', 'age': 49, 'merchantId': 2, 'loc_address': '51566', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 16460, 'gender': 'male', 'income': 'medium', 'age': 48, 'merchantId': 2, 'loc_address': '91151', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 15529, 'gender': 'female', 'income': 'medium', 'age': 47, 'merchantId': 2, 'loc_address': '54985', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 17410, 'gender': 'female', 'income': 'medium', 'age': 20, 'merchantId': 2, 'loc_address': '27565', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 13203, 'gender': 'female', 'income': 'high', 'age': 37, 'merchantId': 2, 'loc_address': '52829', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 17105, 'gender': 'female', 'income': 'high', 'age': 32, 'merchantId': 2, 'loc_address': '29884', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 12916, 'gender': 'female', 'income': 'high', 'age': 30, 'merchantId': 2, 'loc_address': '76577', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 17950, 'gender': 'male', 'income': 'high', 'age': 35, 'merchantId': 2, 'loc_address': '75317', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 16912, 'gender': 'male', 'income': 'medium', 'age': 22, 'merchantId': 2, 'loc_address': '84130', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 17365, 'gender': 'female', 'income': 'low', 'age': 48, 'merchantId': 2, 'loc_address': '18191', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 15869, 'gender': 'female', 'income': 'low', 'age': 55, 'merchantId': 2, 'loc_address': '53280', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 17675, 'gender': 'male', 'income': 'high', 'age': 50, 'merchantId': 2, 'loc_address': '13787', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
